-0,002138458513144863; 6,916459652497459
-0,0018549036853766; 6,9131246387382275
-0,0016280476192178748; 6,910112171408209
-0,0014508196545473398; 6,907852868582353
-0,0012523110623271158; 6,904947853166531
-0,0011459765717643162; 6,90365685703151
-0,0009474794207416995; 6,901074769418156
-0,0006497451354053824; 6,897524565800593
-0,0005504965598940735; 6,896233521993915
-0,00046543506941589116; 6,895372953247215
-0,00035201085006906444; 6,8939743621830285
-0,0002598520033417831; 6,892790913305517
-0,00015352132651151942; 6,89160755977132
0,00011575107291022374; 6,891394086092629
0,00022910664507140577; 6,8919330618432495
0,0003282713184669271; 6,893010155254669
0,0004203462630784213; 6,894194843595254
0,0005194994952763348; 6,895594864809142
0,0006186451000091764; 6,897210171224674
0,0007107162308881347; 6,898502502166082
0,0008027988029647008; 6,899471905305022
0,0009019482214300779; 6,900979569119731
0,0010028805598559344; 6,902164317049888
0,00111443414339396; 6,9035644216891745
0,001192341071635007; 6,9046413720856235
0,0013269276928229135; 6,9059339890569715
0,0014898160231588899; 6,9084108653239955
0,0017306112817359154; 6,9119646919874675
