-0,051243697478991594; 6,140320987654321
-0,0514453781512605; 6,140341563786008
-0,05168067226890756; 6,140362139917696
-0,051915966386554616; 6,140362139917696
-0,05215966386554621; 6,140300411522634
-0,05245378151260504; 6,140259259259259
-0,052764705882352936; 6,14017695473251
-0,05302521008403361; 6,1400329218106995
-0,05326890756302521; 6,139888888888889
-0,05347058823529412; 6,139703703703703
-0,053613445378151256; 6,139395061728395
-0,053815126050420166; 6,13898353909465
-0,053932773109243694; 6,138427983539095
-0,05402521008403361; 6,137831275720164
-0,05405042016806722; 6,137419753086419
-0,05410084033613445; 6,136925925925926
